InspectionID,ReviewText
35947,Paguei o frete mas tive que buscar nós Correios. Insatisfeita.
35958,"ainda não entregaram meu produto, apenas o outros que avia comprado junto, mas o cabo HDMI NÃO foi entregue"
35967,O pedido consta de 1 cartucho preto 60xL e outro colorido 60XL. O colorido nào chegou.O pagamento foi feito integral e ja consta fa fatura de meu cartao de credito.
35974,luminária ok precisa ter a descrição do tipo da lampada no anuncio. é 12v 50w filamento que esquenta
35984,"O produto não veio Peço verificar junto a empresa e transportadora, pois até o momento meu pedido não foi entregue.
Contando com o apoio dos senhores."
35987,Muito ruim a loja. Nenhum retorno.
35992,"a loja eu recomendo, o que nao recomendo e compras no lannister.com, pessimo atendimento para devoluções e trocas, naõ tem atendimento online, pelo telefone so te enrolam e nao atendem, por email nao"
35993,Muito pequeno
36000,"O transformador chegou direitinho, porem achei pesado demais, e o pino da tomada e muito grosso. Mas atende nas minhas necessidades."
36002,"Embora o produto tenha sido entregue no prazo, mais demorou quase 1 mês para chegar!!
O prazo foi muito alto!!"
36006,não recomendado Não recebi minha compra dentro do prazo. Estou aguardando mas parece que a única solução dada pelo site é cancelar o pedido (o que não vai acontecer). Preciso do produto! Aguardo retorno
36011,Me mandaram um o relógio que não funciona.. Vou acionar a justiça de novo..
36022,O prazo de entrega do meu produto era dia 19/12 e até agora ele consta apenas como encaminhado para Brasilia.
36032,"Meu pedido veio errado, ao invés da capa mais película para o modelo Xiaomi Redmi 4x, vieram esses itens para o modelo Note 4."
36059,"Recebí o produto apesar de ter feito o cancelamento tanto por e-mail quanto pelo site das lannister.com. 
Fiz o cancelamento antes da nota fiscal ser emitida mas não tive sucesso nem retorno."
36065,Comprei o falcon e recebi o homem formiga.
36069,"Cancelou o meu pedido sem eu mesma saber.
Estava ansiosa para chegar produto e o mesmo foi cancelado ela loja."
36081,"lancheira com cor diferente da mochila. E após contato com o vendedor, o mesmo informou que não havia a cor em estoque para a troca. E culpou o site por não permitir mudar a foto e a descrição."
36091,Produto de baixa qualidade x preco x descrição do produto
36094,"Fiz a compra e chegou apenas o filtro , já o difusor estou esperando até agora pra ver quando vai chegar"
36095,Produto não chegou no prazo e não tive retorno do vendedor
36096,não recebi minha mercadoria. como faco
36102,Devolução não efetuada Solicitei a devolução e até agora não entraram em contato
36109,Não recebi a mercadoria que comprei . Recebi outro Produto.
36114,Primeira v Já enviei email informando que está tendo problema sério na entrega do produto. Fui na agência dos Correios e eles me disseram que a responsabilidade é das lannister. Não chegou no destino.
36129,Produto não chegou ainda 30/12/17
36130,Pedir na cor preta e veio na cor vermelha.
36136,Não recebi a mercadoria ainda!! Vou aguardar e depois pedir o ressarcimento.
36140,"Recebi a boneca com manchas no nariz e perna. Creio que seja do papel crepom que venho na caixa. Já abri Uma solicitação de atendimento, mas não obtive resposta."
36151,"Luminárias O produto veio faltando uma unidade, e ainda não consegui entrar em contato com ninguém para solucionar o problema. Gostaria de saber como vai ficar agora?..."
36155,produto veio com defeito
36174,"ATÉ HJ NAO RECEBI MEU PRODUTO E NAO SEI SE AINDA VAI CHEGAR,NOS EMAIL ENVIADOS NAO DESCREVE CLARAMENTE NADA"
36187,"Ainda não usei o produto, mas a entrega gastou 17 dias para chegar! Ja comprei na lannister e chegou super rápido esse achei que demorou!"
36188,Produto não entregue Comprei o produto e está com 5 dias de atraso na entrega e ninguém entra em contato para explicar. Eu não consigo contato com a loja.
36191,"NAO RECEBI O PRODUTO E NEM O DINHEIRO DE VOLTA.
PRECISO DE UMA SOLUÇÃO URGENTE SE NÃO TEREI QUE IR AO PROCON"
36193,Chegou apenas um dos produtos que comprei.
36211,"realizei a compra, e não entregara!!! estou cancelando e espero ser reembolsada."
36212,Produto errado No dia 6/8 recebi o produto. Como era diferente do tamanho solicitado e a qualidade abaixo da esperada solicitei o cancelamento. Até o momento não recebi nada a respeito do cancelamento.
36222,"Pedi de 1/2 e veio 3/4 Minha opinião seria se o cliente pede de 1/2 e só tem 3/4 não mande, há mas faz o mesmo efeito, mas o gasto com redução e maior e não fica bom."
36241,Não recebi mercadoria
36249,minha compra está muito atrasada
36252,Faltou um produto. Não recebi o jogo de chaves. E o alicate é pequeno.
36266,"Ainda não recebi este produto,"
36270,Produto enviado diferente do solicitado
36277,Chegou rapido
36278,Até agora não recebi meu produto
36280,So acho que deveria ser entregue todos juntos.
36286,"Dei 3 Estrelas pois, Ainda não usei o produto mais em breve digo algo sobre isso!"
36287,"Minha compra foi entregue para outra pessoa.
Recebi uma peça que não comprei"
36294,"A targaryen para entrega de bijuterias e relógios foi perfeita, mas este papel não."
36296,As toalhas não são felpudas!!!!
36299,"Não tenho como opinar, pois o produto ainda não chegou. Já se passaram dois dias do prazo de entrega."
36313,comprei 2 cartuchos ORIGINAIS HP670XL PRETO conforme anunciado no site e entregaram 1 cartucho COMPATÍVEL. Reclamei por site e estou esperando retorno de e-mail.
36323,produto ruim. Produto ruim pelo preço cobrado.
36326,a targaryen apenas me entregou um dos produtos ficando o outro sem entrega ... o que está faltando é relogio feminino corrente dourada casual ... gostaria de saber o que está acontecendo e porque a Amer
36331,CONFORME TINHA MANDADO MENSAGEM ANTERIOR ESTOU MUITO INSATISFEITA COM O baratheon COMPREI O PRODUTO PRA DAR DE PRESENTE MEM NA DATA PREVISTA MIM ENTREGARAM AGUARDO RETORNO
36334,"O produto foi entregue dentro do prazo, mas um puco fora do padrão que a baratheon entrega."
36335,Ainda não recebi
36338,Película do Fusor Lexmark E250 260 350 460 so chegou as peliculas falta a unidade de cilindro.
36343,Continuo aguardando
36349,O produto esta em processo de devolução e foi entregue no lugar errado para qualquer pessoa. Logo o processo de devolução será demorado.
36350,comprei dois itens (um jogo de lençol e m matizador) - chegou apenas o jogo de lençol. Não recebi retorno sobre o acontecido.
36352,Produto ainda não chegou
36358,Não recebi Está perdido nos Correios.
36365,N tenho uque opinar!
36367,Eu cancelei o pedido pela demora da entrega não sei se é do vendedor ou os Correios. Quero saber como vai ser devolvido esse valor.
36369,recomendo! muito bom!
36372,"Fiz, em Janeiro, uma compra de um Kit 3 Pendentes Tom Dixon Acabamento em Madeira Branco, com previsão de entrega para 15/02, e hoje é 19/02 e até agora não foi entregue. Quero um posicionamento!!!"
36375,Deram um prazo ate 21/02 e ate agora nada.
36396,Produto com defeito Produto com defeito desejo a troca
36400,"Comprei 2 antenas e chegou apenas 1, embora na nota fiscal constem duas. Espero uma solução o quanto antes"
36410,"Eu comprei 2 produtos, vocês cancelaram 1 sem me avisar"
36413,Produto entregue Recomendo
36416,"Até agora não recebi o produto, já enviei email cobrando uma atualização mas ninguem entra em contato (nem Lojas lannister, onde comprei o produto, nem o vendedor parceiro (targaryen))."
36424,"Entrega rápida, produto lindo."
36433,Gostei do produto.
36439,"Tamanho e quantidade erra Eu pedí um tamanho e quantidade, porém veio tudo diferente. Agora tenho que fazer a devolução e aguardar mais um tempo para receber a outra encomenda. Mais de uma semana."
36441,Só chegou os panos de prato.
36447,pesssima lannister e targaryen nao se comlrometeem com a entrega o correio fez diz ter feito dhas tentativas mesmo que tenha feito as duas e a terceira munca aconteceu.
36448,Recebi um produto so que comprei outro produto também rastreie o código e vi que esta no correio da penha aguardando retirada isso está errado pois paguei o frete aguardo mns
36454,"Recebi o produto cheio de defeitos. Já solicitei devolução do dinheiro, estou aguardando retorno"
36459,Nao recebi meu produto at Nao recebi meu produto até agora
36467,"Estou esperando o produto, era pra chegar dia 8. Nos meus pedidos pela lannister da como o produto está em falta. E recebi um e-mail dizendo que o produto foi entregue. Espero que resolvam logo ."
36490,Produto com defeito.
36491,"O produto ainda não chegou, entrei em contato com a central, mas não me souberam me responder onde meu produto estava e porque não chegou."
36505,Fui aos correios e fui informado que o produto estava ainda em outra cidade estou esperando pela entrega que já passou do prazo e estou precisando com urgência da ecomenda compras a e paga
36510,Comprei dois Kits porém apenas um veio completo. O outro kit veio apenas a tinta preta
36512,Não recebi e não quero esse produto.
36521,"A loja é maravilhora, sem nenhuma reclamação. Mas esse produto deixou a desejar, muito fraco material e acabamentos, não recomendo o produto!!!"
36526,"Comprei pensando que ia vir conforme a foto, vel branco e a parte baixo bege, porém veio tudo bege."
36528,"Produto com prazo largo de entrega e ainda assim dois dias após o prazo previsto, não entregaram e nem há informação sobre onde este se encontra, conforme informação do rastreamento."
36540,pessimo
36547,"Bandeja não é estável. É presa apenas por um único eixo central, que gira com um mínimo de esforço. Elementos de fixação de plástico. Parafusos e porcas de difícil aperto. Falta manual. Mal embalado."
36555,"A entrega atrasou, mas penso que foi por culpa dos Correios... Não sei...."
36563,"Má relação com cliente Nao fui informada da tentativa de entrega, meu produto retornou ao remetente e a lannister.com não tinha noção do acontecido. Busquei informações nos correios!!!"
36572,"Me manda um relógio Oakley tank falso,tentei entrar em contato com a empresa e não obtive sucesso."
36575,pedido divergente comprei um capacete Taurus zareef v3 branco número 58 porém me mandaram um kit de pistão para cg 150 erro grosseiro por parte da loja espero que resolvam logo esse problema pois o capacete é presente
36577,"gosto muito de comprar nas lojas lannister, mas ainda n recebi o produto acima, aguardo um retorno grata"
36585,Eu não recebi o peoduto
36590,"Péssimo, pois pedi um produto, ja paguei, dizia que ia chegar ate dia 24.11.2017, e não chegou o produto, ainda por cima, disse que esta indisponível."
36591,Produto não entregue apesar do status estar o contrário.
36592,"O PRODUTO AINDA NÃO FOI ENTREGUE,SEGUNDO A NOTA,NÃO TEM O PRODUTO DISPONÍVEL PRA ENTREGA.
DEVERIAM PRESTAR MAIS ATENÇÃO QUANDO OFERECEM O PRODUTO PRA VENDA.ESTOU MUITOOO DESCONTENTE"
36593,Estou avaliando Americana Recebi o produto errado. Não aceitaram a troca pelo produto correto. Comprei na lannister. A responsabilidade é de vocês. Quero meu dinheiro de volta de imediato.
36597,O pessoal e nota 10 eu comprei errado
36620,Veio primeiro uma forma no prazo. As outras estavam datadas pra 60 dias... Com muita reclamação mandaram as outras duas... Então não existe coerencia com a propaganda. Prefiro comprar do shopping time
36629,"sempre comprei nesse site e tudo chegou corretamente,apenas nesta ultima compra que tive problemas com a entrega de um dos produtos,que não chegou."
36630,Ainda não recebi meu produto não dá pra avaliar
36634,Produto não foi entregue na data do combinado.
36635,"Mais ou menos  Se vc não gosta de plastico, nem compre..
Mas é bem bonitinho, só achei caro.. Os desenhos não são bem coloridos.. 
Eu não compraria novamente..
Porem, minha cozinha ficou bem bonitinha.."
36639,Não presta bom atendiment Acredito que o problema esteja nos correios mas o fornecedor não entra em contato para resolver a questão.
36641,gosto muito de comprar pela praticidade e fidelidade do cartão com desconto
36664,Até o momento não recebi meu produto
36669,"Não entraram em contato, apenas cancelaram o meu pedido"
36672,Jogo de panela  As panelas sao bonitas a mesma cor da foto porem achei pequenas mas sa boas
36697,"ENTREGARAM UMA COQUETELEIRA DIFERENTE DO ANUNCIO, TUDO SUJA EMPOEIRADA E QUE VAZA UM MONTE DE WHEY DURANTE A MISTURA !"
36707,"Não recebi meu tapete, mas está marcando como entregue"
36708,"Dessa vez ainda não recebi o pedido, muito demorado mais de um mês aguardando."
36718,Loja demorou um tempo inaceitável para sequer postar o produto
36720,"Previsão para dia 09/04, hoje é 11/04 e ainda não recebi o produto."
36734,"Produto com codigo correto, mas a impressora não reconhece o toner."
36736,Não recebi o produto. Perdi a confiança de compras nas lannister pois vejo que seus parceiros não são confiáveis.
36744,"Gostei do produto, mas ele fica casando muita água e tá tive outros e ñ ficava casando."
36751,Meu pedido veio incompleto. Ficou faltando um item.
36758,Meu produto não foi entregue. Como devo proceder?
36762,o produto veio com os frascos dos elementos químicos vazios. Não sei se vazou no armazenamento ou no transporte.
36791,Ainda não recebi o produto
36800,No site da lannister ainda constavque o produto está com a transportadora.
36801,"Não recebi o produto Cancelei o produto já fez 9 dias e ainda não recebi o dinheiro de volta,ainda esperando o dinheiro caí em minha conta como foi combinado com a loja"
36807,Difícil comunicação
36814,Estou tentando ver se os parceiros da stark continuem com seus compromissos aos seus clientes. E pontualidade
36851,"Produto ruim  Meu produto veio com o CD de instalação quebrado, vcs vão mandar outro ?"
36865,Pedi 2 vidros de 1000 l de forth cobre e 1 de forth enxofre . Só chegou até agora 1 vidro de forth cobre
36866,kkkkkkkkkkkkkk
36870,Solicitei um produto e veio outro. Já entrei em contato com a central de vocês e estou aguardando o código para reenviar para o correio
36878,"Iria comprar mais de voces, mais vi que quanto mais produtos o frete dobra ou triplica!!!"
36879,"Pedido Incompleto Meu produto foi entregue parcialmente, falta 01 produto e consta no status que foi entregue."
36880,"Boa tarde, não recebi as pétalas, somente o adesivo para parede. O que faço?"
36888,Pedido não entregue
36894,Não estou entendendo?! Por q desta avaliação?? Cadê meu produto??
36908,Produto chegou no prazo o problema que veio na frente da capa danificado faltado couro embaixo por sinal falam que couro mas não muito ruim !!! Não recomendo essa loja !!!!
36909,O produto não chegou até hoje!
36927,"O produto com defeito Fiz a instalação como dizia no manual, porém o aparelho não funcionou."
36952,"Até a presente data não recebi o produto mas já informei por e-mail o sac de vcs, estou aguardando uma posição."
36963,"não recomendo Não veio as duas mercadorias pedidas, apenas uma das unidades foi entregue."
36964,Falta de respeito  Chegou apenas a nota fiscal
36975,"Não fiquei satisfeita c a entrega. Disseram q houve ocorrência por nao ter ninguém em casa, o q não foi verdade. Tive q ir até o correio para retirar o produto, sendo q paguei pelo frete."
36988,O entregador poderia ser outra empresa pois já comprei outros produtos nessa loja e a entrega era rápida e segura pois era feita por uma empresa que dava mais atenção ao cliente
36989,"só entregaram até agora 1 produto( unidade) , Falta entregar o outro produto que Comprei.
Foram 2 unidades.
E até agora não chegou o outro filtro.
Estou preocupado."
36990,Bom
36992,Eu comprei 2 produtos: uma máscara do Hulk e uma mochila do Hulk. Somente a máscara foi entregue. Gostaria de saber como proceder.
37006,"Produto veio com bolhas e uns cabelos ou pelos pretos, enfim quero devolver e preciso do código para postagem."
37018,Cancelamento Aberto Estou com um cancelamento em aberto e o prazo de 48h já acabou e eu não obtive retorno. Sinto-me lesada: produto falso. Não arriscarei minha saúde com esse produto duvidoso. Aguardo retorno urgente.
37019,"NÃO RECEBI MEU PRODUTO E AINDA COLOCARAM QUE FOI ENTREGUE. ISSO É UMA FALTA DE RESPEITO MUITO GRANDE, QUERO MEU DINHEIRO DE VOLTA."
37026,O meu pedido veio bem antes do prazo
37030,ruim cartucho veio queimado e não conseguem resolver meu problema
37041,Comprei vários produtos alguns ótimo mas alguns. Com problemas
37044,Comprei 2 e veio ao um
37052,"negativa utilizo o site das amaericanas a muitos anos, sempre tive um bom retorno, as vezes demora,mas os produtos chegam sempre embalados. mas dessa vez não recebi, por isso a avaliação negativa."
37058,"Olá!
Minha queixa é a não entrega na residência. Tive que buscar no correio. Tenho um produto que foi devolvido, e ainda nem sei o que fazer. Talvez um telefonema ajudasse."
37062,Não entregou o produto na cor solicitada!
37074,Péssima loja
37075,compra cancelada pelo ven A compra foi cancelada sem eu ter solicitado!
37078,NÃO CHEGOU AINDA  PRODUTO ERA PRA TER CHEGADO DIA 6/6 E NÃO CHEGOU AINDA
37094,"Gosto de comprar sempre aí....vez em quando os preços são salgados
.kkk"
37095,Barato porém duvidoso
37096,Pessima Já é o segundo produto com problema o outro foi cancelado quero saber se vou receber ou não se não quero meu dinheiro de volta com correção.
37106,ENTREGA ATE AGORA O PRODUTO NÃO FOI ENTREGUE
37135,"NÃO ENTREGA DO PRODUTO -  AGUARDO ENTREGA DO PRODUTO OU DEVOLUÇÃO DO VALOR- COMPROVADO EM 02 PARCELAS - A PRIMEIRA SERÁ PAGA EM 05/06/2018, NO CARTÃO DE CRÉDITO"
37138,"Muito fraquinha essas toalhas...não gostei
nao recomendo...."
37139,"Produto, chegou corretamente, porém houve uma demora demasiada.
Obrigado!"
37147,"O único problema é que, na descrição da propaganda do produto, estava indicando a capacidade de 450 / 750w, mas na etiqueta da descrição do produto recebido na embalagem há a indicação de 500W."
37154,Me deram dois prazos de entrega e não foi cumprido nenhum dos dois!
37165,"Pessima Comprei 02 canetas e recebi somente 01, e a NF foi emitida e paga constando duas canetas e ainda aguardando retorno do que ocorreu."
37166,"Comprei 2 cartuchos achando que eram do mesmo fornecedor. Por fim paguei 2 fretes desnecessários pois 2 cartuchos foram enviados separadamente em datas diferentes .
Não gostei."
37192,recomendo chegou dentro do prazo de entrega
37210,Satisfeito OK
37218,"QUANTIDADE ERRADA COMPREI 05 COPOS E RECEBI APENAS 01 COPO, POR FAVOR SOLICITO A ENTREGA DOS DEMAIS COPOS QUE FIZ A COMPRA E EFETUEI O PAGAMENTO"
37221,"Ruim Comprei dermacol, na foto do produto aparece 1 mini bisnaga , o q dá a entender q é uma amostra do produto. Recebi uma base s/rótulo ou especificação,dentro de um recipiente redondo e não é Dermacol"
37225,"Solicitei capa e pelicula de vidro do xperia xa, a capa veio correta, porém a pelicula veio errada, menor e estreita, estou aguardando reembolso."
37234,"Meu PEDIDO ERAM DOIS PNEUS, e só foi entregue um. Estou aguardando o prazo de vocês, mas gostaria de saber se é assim mesmo. Se chega um e depois outro, pois só recebi um. Aguardo retorno. Obrigada"
37235,ainda estou esperando meu pedido.
37246,"O produto não aparece o mesmo da foto , veio MOLHADO e com o cheiro muito forte . Não compraria novamente e muito menos indicaria"
37249,"A película do pacote não é adequada para o aparelho indicado; é menor que a tela e não acompanha a curvatura da mesma, podendo acumular particulados nas bordas. A capa serviu normalmente."
37261,Ok
37264,Fiz a comprar e meu produto foi roubado entrei em contato e ninguém resolveu nada e aguardo uma resposta ate hoje
37270,"Não recebi meu produtô, a data de entrega era de 09/11/17.
Gostaria de saber o que aconteceu com meu produto."
37278,Recebi um produto falsificado e estou esperando o retorno do email que eu mandei.
37282,O produto ainda não chegou...
37283,"Ola
Minha reclamacao por enquanto o tamanho do relogio
Achei muito pequeno"
37284,Bom produto.
37286,"Veio com defeito na pintura e a qualidade do produto tb não é 100%, mas pelo preço já imaginava."
37289,Comprei 2 e chegou 1
37296,"Nao gostei da identificação, um par de toalha (Toalha de banho e otalha de rosto) rendada e outro par identificado ""ELE"".."
37306,"Loja recusou a entregar Loja disse que não tinha mercadoria em estoque, após 3 semanas do pedido, e simplesmente cancelou o pedido!"
37307,"Cadeira veio faltando peças, parafusos do acento e tampinhas dos tubos laterais."
37311,ME ENTREGARAM APENAS 01  COMPREI DOIS ITENS ME ENTREGARAM APENAS 01 ITEM E NO MEU CARTÃO FOI LANÇADO 02 ITENS AGUARDANDO CONTATO DA LOJA.
37318,"faltou manual de instrução, algumas peças sem saber o que fazer"
37319,Produto entregue dentro do prazo e td certo.
37331,Ruim
37347,O produto comprado veio incompleto. Fiz a reclamação e até o momento não recebi qualquer retorno.
37358,O produto ainda não foi entregue e extrapolou todas datas previstas de atendimento.
37359,Ficou faltando uma cortina só veio a juvenil
37360,"Comprei dois transformadores e recebi apenas um, não confirmo o recebimento! Quero meu dinheiro de volta! Não recomendo a loja pra ninguém! Cuidado!"
37362,boa
37363,"Comprei 2 colcha chenille jolitex casal uma azul de 89,90 a outra marrom de 74,90 retirei o pacote no correio e quando abrir em casa só veio 1 a marrom e foi finalizado 2 o valor de 187,67 com frete"
37364,Solicitei cancelamento e estou aguardando o retorno. Não entendi porque estão me enviando essa avaliação...
37370,Ainda não recebi
37374,Ainda não recebi o produt
37375,"A base da cadeira veio quebrada. Podem me mandar outra base?
Fiquei aborrecido nem quero comprar mais pela internet"
37381,"Só o pendente de madeira que veio, o outro não veio. Junto ao correio só existe um número para rastreamento com um item inclusive na nota fiscal e no pedido são dois itens."
37382,Comprei um produto e me entregaram outro e ainda escreveram na nota que a embalagem era nova.
37387,"Pintura bem feia, esperava mais do produto."
37391,Desde o dia 24/04 este produto está na sede dos correios em Jacarepaguá e não foi entregue.. Estive no local no dia 28/04 e nenhum funcionário soube explicar.. Nota zero p o serviço
37396,Pedi a fechadura com chave tetra e recebichave simples !
37398,gostei do produto sim ótimo parece cabelo natural
37400,"Não posso avaliar, pois ainda não recebi o produto."
37408,O produto veio com defeito
37424,O pedido veio somente um produto e faltando outro.
37440,O prazo de entrega já acabou e o produto não chegou
37447,"Comprei o produto mais não foi entregue, toda vez que entro em contato me garantem um retorno de 48 horas de 1 dia mais nunca retornam a entrega ja esta 14 dias em atraso."
37449,Na hora da compra após colocar cartão de crédito e confirmar vai para uma tela escrita em inglês que parece erro. Segunda vez que ocorre. Da outra vez pensei que não tinha concluído compra e a fiz .
37450,Já é o segundo produto que eu compro que informam a entrega sem o produto ter sido entregue.
37460,Como não recebi o produto não tem como avaliar
37462,ainda recebi nada ele nem manda email pra falar que vai atrasar vou ficar aguardando se não chega segunda vou ter que ligar pra vcs
37464,Recomendo
37487,"Produto não entregue Um dos produtos que foi solicitado nao foi entregue!
A solicitação feita foi: oculos e o controle, apenas entregaram o controle!
Aguardo resposta"
37491,"O produto foi entregue no prazo correto e as cores eram as mesmas das fotos, porém, a qualidade deixou a desejar. As toalhas não são felpudas como diz a propaganda e não enxugam bem!"
37497,"Acho que a empresa precisa ter certeza da entrega antes da venda,não sei se voltarei a usar esse site!"
37511,"comprei um chegou outro, porem e bonito igual ao outro e não precisou devolver !"
37526,"Achei pequeno o relógio 
É melhor postar foto no pulso para melhor ideia do produto"
37540,nao foi entregue entrei em contato com a targaryen por email e eles falaram que nao vendem kit higiene pra mim entra em contato com lannister pq eles so vendem a bolsa
37542,"Comprei a proteina isolada da black skull no site e recebi a proteina concentrada da marca, que é um produto diferente. Proteina isolada não contém carboidratos e a concentrada sim. fui enganado!!"
37543,Satisfeita
37545,"A loja enviou o produto dentro do prazo, devidamente embalada, sem avarias.
Entretanto, no anúncio não há a informação de que a bateria era usada."
37548,nao recebi o produto e nem resposta da empresa
37557,Cansei de cobrar não chegou o rastreio do correio diz que não chegou na minha cidade
37558,"Ainda não recebi meu produto e claro,já paguei por ele"
37565,Entrega atrasada
37573,Achávamos que iriamos receber uma lixeira idêntica a foto que esta no sat para venda e recebemos outra de outro modelo e cor ..
37575,"simplesmente o produto não chegou, vou cancelar a compra"
37581,"muito caro, e mesmo comprando mais itens, vai ficando mais caro..."
37585,o produto nao foi entregue
37600,"Talvez recomendável O produto chegou muito rápido embora o modelo do controle não foi o anunciado, e sim um similar e talvez genérico, inclusive a NF menciona o CT-90333 Toshiba, e foi recebido um com modelo CRS7925."
37609,recomendado ainda não recebi a compra.
37618,o produto chegou incompleto comprei tres colchas e so chegou uma
37624,"Devolvi o cartucho, pois comprei um produto e recebi outro. 
A empresa já recebeu o produto. 
Peço a lannister.com informar quando será realizado o estorno no meu cartão de crédito."
37634,"Enviei um comunicado para as lannister sobre o produto que me foi entregue faltando um dos pedidos!
Até agora aguardo retorno!
Vou acionar a policia caso não seja enviada uma resposta sobre a regul"
37643,Produto não é original dá Motorola
37650,Nada como o original!
37673,sem comentários
37677,Neutro Recebi o produto errado.
37685,"Fui no correio buscar meu produto, só derem um produto, ,é outro disseram que não estava lá, fui buscar hoje é disseram que mandaram de volta, fui no prazo, quero frete de volta, pois vou na justica."
37687,Não recebi o produto
37689,"O frete deveria ser cobrado pela quantidade total adquirida e não por cada produto comprado. No meu caso comprei 2 refis de filtro e paguei 2 fretes, sendo que poderia ter pago um só proporcional."
37714,"Até agora não consegui fazer esse troço funcionar.
testei vários programas e nada, não reconhece.
Meu carro é um Santana 2001."
37716,Comprei 3 staik gel e uma sopeira. Só recebi um staik gel por enquanto.
37724,"RECEBI PRODUTO ERRADO Comprei um varal de chao de 300,00 e recebi 1 modelo que custa bem mais barato, a empresa nao retorna e-mail e nao atende telefone e o stark nao se responsabilisa pela transçao feita no site deles"
37736,"omprei 2 paguei 2 receb1  boa tarde, efetuada a compra de 2 cartuchos, porém só recebemos 1. Já efetuei uma reclamação e nada foi feito.
Favor verificar urgente, para que o pagamento não seja cancelado."
37738,"Não recebi pois estava em viagem, o produto ficou poucos dias no correio. Entrei em contato com as lannister mas até agora não reenviaram"
37743,"Pedi 3 luminárias e recebi até o momento somente 2. Já reclamei para o entregador, porém não recebi ainda a luminária que está faltando."
37753,"O produto ainda não foi entregue. Se eu soubesse que essa loja usava os correios nem teria comprado, pois os correios estão dificultando os esclarecimentos."
37754,Não chegou
37755,"Fiz uma compra na loja paguei pelo frete para receber o produto na minha casa, e não ter que pegar nos correios, se eu quisesse buscar o produto compraria em uma loja física"
37763,Me enviaram o produto errado.diferente do anuncio.quero a troca do produto.aguardo resposta.
37764,"Comprei e não recebi a encomenda. E o pior não estou sendo informada do porquê de não ter recebido o 
produto ainda. Péssimo atendimento. Não comprarei jamais."
37767,produto veio faltando acessórios e ate agora não recebi
37769,"Produto chegou violado Minha progressiva chegou violada, além não estar lacrada veio com a quantidade de produto à menos, faltando mais ou menos 200 ml."
37777,"A loja me enviou um produto errado, comprei um produto de quase R$600 reais e me enviaram borracha de relógio de plástico."
37797,Falta de responsabilidade Não esperava que as lannister se associasse com empresas que não cumprem com a pontualidade e o compromisso feito. Estou profundamente desapontada.
37807,NÃO RECEBI NADA!
37809,"Regular Não gostei. Muito fina. Não é cara, mas por esse preço compro uma melhor."
37810,Esta nos correios desde 8/1
37814,"ainda não recebi  Ainda não recebi produto e já enviei mensagem para a loja sobre tal situação.
Estou aguardando resposta
Sempre comprei na loja e nunca tive problema, espero que agora resolvam a situação"
37829,"Compro no shopping a anos, nunca atrasaram um pedido muito pelo contrário sempre chega antes do prazo.dessa vez não chegou até agora"
37837,PAGUEI UM PRODUTO QUE VALIA TRÊS VEZES O QUE ME ENTREGARAM. FIQUEI SUPER IRRITADA E INSATISFEITA. NÃO RECORRI DEVIDO A MÃO DE OBRA QUE ME DARIA A DEVOLUÇÃO.
37839,Acho que deve ser culpa dos correios
37843,"veio numa sacolinha mó feia, fora da caixa"
37849,"comprei dia 12 e ate hj dia 28 nao recebi e os correios discaradamente diz q veio aq 2 vezes,..so transtorno com essa compra"
37851,Faltou o manual.
37867,"Não recomendo, pois o produto não estava de acordo com a descrição do site. Devido a minha falta de tempo e o excesso de burocracia para a troca, acabei não trocando e fiquei no prejuízo."
37878,"Muito bom o produto 
E chegou antes da data prevista .. 
Muito bom"
37884,Recebi apenas 1 dos 3 produtos que comprei.
37886,Não gostei
37892,"a cautela pela indicacao e que recebi o produto faltando um item(manual de instrucao),o cabo de forca nao compativel com o orificio do aparelho para carrega-lo devido ser mais grosso que o encaixe"
37895,não recebi o produto
37911,"Mandaram o produto errado Mandaram outro produto no lugar do que eu comprei. Comprei uma bumbleebe mandaram uma Batgirl, que já temos, minha filha aguardava essa boneca ansiosa, pois estávamos atrás há muito tempo."
37916,muito bom.
37918,"Tanque de água não tem uma trava quando é posto sobre a base do umidificador, fica solto, vem com uma alça em cima que quando vc pega, vem só a metade do aparelho e se n tomar cuidado derruba a água."
37943,"O produto não é o mesmo da foto, fiquei com o produto porque gostei da cor, mais me senti enganada pois pedi um produto e chegou outro."
37944,"Bom produto, atendeu as expectativas. E a entrega foi rápida."
37957,"O objeto em questão foi o q eu esperava mais a embalagem poderia ser um pouco melhor, deveria ser de metal a final para se presentear uma pessoa a embalagem é muito simples"
37964,"Meu pedido consta como entregue, mas na verdade não foi. E a loja não respondeu meu questionamento sobre a não entrega."
37966,porem não recebi meus produtos Ainda
37969,NÃO RECOMENDO FIZ A COMPRA DE 3 CAIXAS E RECEBI APENAS 2 CAIXAS
37977,lixo ate agora nao recebi
37981,Não sei o que houve. Era pra ser entregue o produto até o dia 5 de abril e hoje já é dia 8 e não me entregaram ainda...
38007,"Produto entregue faltando peça. Já entrei em contato, foram dois e-mails através dos e-mails as lannister. Estou aguardando uma solução. Até agora nada."
38016,"Não entendo o que está acontecendo, me parecia uma compra e um produto bem simples."
38030,Nao recebi o produto
38036,"De 10 unidades como prometido, recebi apenas 5 unidades"
38040,Ainda não recebi o produto :(
